Date,Open,High,Low,Close,Volume
2023-11-30,140.80726488665272,140.55281963115146,139.87572610506402,140.50760216810275,9263
2023-12-01,139.04487485440936,141.86336000122992,140.69380497322467,140.79241144059984,9575
2023-12-02,140.27330364799107,142.59022315397561,139.29239089870177,141.07872801488372,4641
2023-12-03,141.23901737627236,142.7167806051193,141.2506331378602,141.36650775268828,5998
2023-12-04,141.8809902761344,142.11289173876239,140.4077429265709,141.65570608218027,2770
2023-12-05,142.2584716311057,143.18846562064994,141.40464775526146,141.94627801116735,7749
2023-12-06,141.78625085922027,143.07905483996484,141.1229783112817,142.23817814042977,6702
2023-12-07,142.54226128183663,143.59122711362082,141.4626089111251,142.53136067717352,8082
2023-12-08,143.63410436978072,143.85319878878548,140.78464570189843,142.8257794485996,8977
2023-12-09,142.66289438999746,143.61782464975266,140.25787908744363,143.1213879155859,4823
2023-12-10,143.1446580164138,144.14284265734716,142.84662804190856,143.41813918647787,1082
2023-12-11,142.46892586118256,145.0870672740766,143.61572020511417,143.71598603098354,9410
2023-12-12,143.25289164349493,145.64645484061637,143.51862490900135,144.01488089416875,6429
2023-12-13,144.2460491759037,144.81075345002537,141.7246823389157,144.31477591054886,4615
2023-12-14,144.2604299457041,146.29932941180638,144.44952656233275,144.61562291827227,4982
2023-12-15,144.1561891563662,145.4087745629559,144.0421136906262,144.9173734733917,9466
2023-12-16,143.8069092210617,145.62972805482053,144.6132295176022,145.2199788642194,4555
2023-12-17,146.83158463414821,148.42819305737945,144.54066632421873,145.5233901257612,3503
2023-12-18,145.32949611218416,147.70142254257217,144.98167804788727,145.82755805422622,5640
2023-12-19,145.38458026775845,146.93928377486827,144.50762614661534,146.13243322160668,4458
2023-12-20,145.52428953844702,147.5318867653022,145.49083407092598,146.43796599032478,6733
2023-12-21,147.85017019883264,147.27565188014586,145.78698254136825,146.7441065279412,6037
2023-12-22,147.81807293645173,147.1913403605344,145.07259716384615,147.05080482192147,8138
2023-12-23,147.30783381310303,149.14313660841518,146.5484348931952,147.3580106944561,4220
2023-12-24,147.19606105906476,147.87418303187792,147.14016335663567,147.6656738173289,5422
2023-12-25,147.43665585399424,148.009242632893,147.11872700980186,147.97374372683063,8042
2023-12-26,147.73908932355243,149.21776116300012,146.97004727404592,148.28216983871246,8415
2023-12-27,147.80021369966516,151.34756101623285,145.76807967729715,148.590901463175,3784
2023-12-28,149.1591921566368,150.37888872415206,146.61840567452006,148.89988781988887,1680
2023-12-29,147.80891998904363,149.37237303678836,149.15114666061118,149.2090780530422,4343
2023-12-30,148.8798111892131,149.77383924961055,148.5092433422672,149.5184212464099,2600
2023-12-31,149.51172375678536,150.53956496763274,148.9128258476616,149.82786643844165,7520
